JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2450108.0,12.5,,,Vis.,CR,,,,,,,,V,,,,FN ORI,,STD,,,,
2450124.6,11.3,,,Vis.,AAP,,,,,,,,V,,,,FN ORI,,STD,,,,
2450124.6440,12.3,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450129.0,11.7,,,Vis.,HIR,H,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2450136.9,11.9,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2450340.9632,<12.5,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450366.8757,11.7,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450390.5,12.6,,,Vis.,MGE,,,,,,,,V,,,,FN ORI,,STD,,,,
2450397.8750,<13.0,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2450410.5,13.1,,,Vis.,MGE,V,,,,,,,V,,,,FN ORI,,STD,,,,
2450416.1,<14.2,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2450422.4,14.5,,,Vis.,RRB,V,,,,,,,V,,,,FN ORI,,STD,,,,
2450425.5,<14.0,,,Vis.,MGE,,,,,,,,V,,,,FN ORI,,STD,,,,
2450438.4,<14.0,,,Vis.,MGE,,,,,,,,V,,,,FN ORI,,STD,,,,
2450451.0,<14.3,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2450451.4,<14.0,,,Vis.,MGE,,,,,,,,V,,,,FN ORI,,STD,,,,
2450456.0,13.0,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2450460.1,13.0,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
