2455834.354,16.02,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2455867.264,16.87,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2455884.218,<17.59,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2455886.236,<18.58,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456132.538,15.97,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456133.535,16.50,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456150.488,16.35,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456158.466,16.77,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456161.458,18.16,,,TG,BOA,,,,,UNCERTAIN,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456176.417,<18.54,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456184.396,<18.65,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456186.389,<18.60,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456188.384,<18.64,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456189.382,<18.71,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456190.378,<18.70,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456200.351,<18.23,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456206.335,<18.69,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456231.266,17.54,,,TG,BOA,,,,,UNCERTAIN,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456238.249,16.65,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456240.243,16.24,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456469.615,<17.88,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456479.587,<18.64,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456481.581,<18.53,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456491.554,<18.33,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456503.522,17.81,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456514.491,16.62,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456517.483,16.62,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456524.465,16.38,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456527.457,16.08,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456531.446,16.00,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456532.444,15.75,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456533.441,16.02,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456616.226,<18.28,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456616.244,<18.51,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456635.336,<18.29,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2456637.326,<18.21,,,TG,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
2458296.612,<18.36,,,V,BOA,,,,,,0,,Z,,,,V1690 CYG,AFOEV,STD,,,,
