2458346.466065,8.026,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.057,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.466551,8.006,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.057,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.467037,8.005,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.056,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.467523,7.985,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.055,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.468009,7.943,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.055,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.468495,8.000,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.054,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.468981,7.975,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.052,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.469468,7.976,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.052,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.469954,8.010,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.051,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.47044,8.005,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.050,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.470914,7.960,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.050,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.4714,8.024,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.049,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.471887,7.945,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.049,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.472373,7.974,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.048,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.472859,7.962,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.047,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.473345,7.950,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.047,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.473831,7.970,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.046,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.474317,7.946,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.045,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.474803,7.976,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.045,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.475289,7.979,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.044,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.475775,7.948,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.044,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.476262,7.958,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.043,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.476748,8.008,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.043,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.477234,7.986,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.042,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.47772,7.948,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.041,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.478206,7.964,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.041,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.478692,7.952,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.040,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.479167,7.978,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.040,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.479653,7.968,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.039,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.480139,7.990,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.039,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.480625,7.986,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.038,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.481111,7.964,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.038,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.481597,7.993,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.037,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.482083,7.953,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.037,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.482569,7.956,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.036,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.483056,7.980,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.036,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.483542,7.960,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.035,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.484028,7.983,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.035,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.484514,7.957,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.034,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.485,7.962,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.034,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.485486,7.953,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.033,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.485972,7.972,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.033,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.486458,7.969,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.032,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.486944,7.945,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.032,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.487419,7.938,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.032,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.487905,7.930,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.031,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.488391,7.962,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.031,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.488877,7.910,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.030,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.489363,7.931,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.030,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.48985,7.903,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.029,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.490336,7.937,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.029,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.490822,7.947,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.029,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.491308,7.945,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.028,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.491794,7.919,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.028,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.49228,7.911,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.027,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.492766,7.914,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.027,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.493252,7.923,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.027,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.493738,7.879,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.026,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.494225,7.889,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.026,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.494711,7.923,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.026,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.495197,7.912,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.025,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.495683,7.917,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.025,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.496169,7.902,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.025,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.496655,7.925,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.024,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.497141,7.950,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.024,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.497616,7.911,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.024,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.498102,7.944,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.023,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.498588,7.934,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.023,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.499074,7.900,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.023,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.49956,7.917,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.022,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.500046,7.932,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.022,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.500532,7.931,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.022,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.501019,7.938,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.021,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.501505,7.942,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.021,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.501991,7.940,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.021,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.502477,7.961,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.021,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.502963,7.977,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.020,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.503449,7.958,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.020,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.503935,7.899,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.020,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.504421,7.915,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.020,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.504907,7.900,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.019,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.505394,7.957,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.019,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.50588,7.945,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.019,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.506354,7.970,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.018,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.50684,7.976,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.018,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.507326,7.941,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.018,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.507813,7.960,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.018,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.508299,7.935,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.018,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.508785,7.885,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.017,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.509271,7.950,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.017,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.509757,7.937,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.017,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.510243,7.937,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.017,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.510729,7.968,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.017,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.511215,7.974,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.017,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.511701,7.954,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.017,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.512188,7.943,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.016,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.512674,7.948,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.016,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.51316,7.905,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.016,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.513646,7.920,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.016,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.51412,7.978,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.015,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.514606,7.933,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.015,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.515093,7.885,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.016,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.515579,7.964,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.016,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.516065,7.950,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.015,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.516551,7.959,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.015,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.517037,7.941,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.015,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.517523,7.916,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.015,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.518009,7.923,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.015,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.518495,7.999,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.014,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.518981,8.005,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.014,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.519468,7.993,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.014,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.519954,7.978,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.014,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.520428,7.993,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.014,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.520914,7.956,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.014,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.5214,7.964,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.014,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.52287,7.967,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.014,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.523356,7.980,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.014,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.523843,7.934,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.014,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.524329,7.982,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.014,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.524815,8.014,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.013,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.525301,7.988,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.013,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.525787,7.962,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.013,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.526273,7.980,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.013,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.526759,7.985,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.013,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.527245,7.922,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.013,Z,,,,V0396 AND,AAVSO,STD,,,,
