JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2453764.5771,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453781.5285,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453781.5365,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453787.5299,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453805.5590,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2453805.5701,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2453822.5479,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454075.5938,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454075.6076,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454079.5278,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454079.5368,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454079.5500,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454079.5642,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454083.5500,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454083.5667,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454099.5417,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454099.5492,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454126.4882,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454127.6861,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454169.5819,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454180.5549,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454185.5146,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454185.5292,<9.2,,,Vis.,JOG,         ,,,,,,,Z,,,,DY ERI,,STD,,,,
2454460.4896,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454460.5146,<9.2,,,Vis.,JOG,Z,,,,,,,Z,,,,DY ERI,,STD,,,,
2454466.5250,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454466.5556,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454473.4833,<9.3,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454511.5632,<9.3,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454528.5333,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454532.5500,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454532.5590,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454539.5146,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454539.5986,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454771.7326,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454776.6750,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454794.5674,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454794.5847,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454826.5194,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454826.6479,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454829.5347,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454829.5472,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454830.5306,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454835.5104,<10.7,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454835.5201,<10.7,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454861.5160,<9.2,,,Vis.,JOG,Z,,,,,,,Z,,,,DY ERI,,STD,,,,
2454864.5819,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454864.6014,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454876.5313,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454876.5472,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2454908.5326,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455150.6215,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI 2 ERI,,STD,,,,
2455189.6361,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455210.5889,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455210.6132,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455211.5285,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455211.5368,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455215.5660,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455215.5847,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455228.5382,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455511.7257,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455549.5549,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455559.5049,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455559.5139,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455560.5035,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455631.5417,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455631.5556,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455638.5222,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455638.5326,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455648.5000,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,,STD,,,,
2455933.6111,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2455937.5313,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2455937.5368,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2455951.5326,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2455951.5486,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2455985.5618,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2455985.5722,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2455988.5306,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2455990.5486,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2455992.5188,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2456000.5125,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2456001.5181,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2456001.5833,<10.7,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2456013.5326,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
2456015.5333,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,DY ERI,AAVSO,STD,,,,
