JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2419323.6,9.7,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419333.6,9.5,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419333.7,10.0,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419342.7,9.6,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419348.6,9.4,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419354.7,9.8,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419363.6,10.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419373.5,9.4,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419381.6,10.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419389.7,9.6,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419390.6,10.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419396.6,10.0,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419407.6,9.5,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419408.6,9.7,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419418.6,10.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419426.5,9.7,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419426.6,9.7,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419439.6,9.6,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419441.6,9.5,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419453.6,9.5,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419461.5,9.5,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419467.6,9.7,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419479.6,10.3,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419484.6,10.0,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419496.6,11.5,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419497.6,10.6,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419508.6,12.0,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419518.6,<12.9,,,Vis.,H58,M,,,,,,,V,,,,SU TAU,,STD,,,,
2419523.5,<11.5,,,Vis.,YAS,M,,,,,,,V,,,,SU TAU,,STD,,,,
2419654.8,12.3,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419680.6,11.0,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419682.7,11.3,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419690.7,10.2,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419707.6,10.2,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419709.6,10.4,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419717.5,10.1,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419723.6,9.8,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419736.6,10.2,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419736.6,9.8,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419749.7,9.8,,,Vis.,TOD,S,,,,,,,V,,,,SU TAU,,STD,,,,
2419753.5,9.8,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419769.6,10.0,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419776.6,9.6,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419793.5,9.4,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419794.5,9.9,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419811.5,9.9,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419823.6,9.5,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419838.6,9.6,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419846.6,9.9,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419860.5,9.7,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419866.6,9.9,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419884.6,9.8,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419891.5,9.8,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419897.5,9.7,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2420005.9,12.3,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420038.8,<14.0,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420069.7,<13.0,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420098.6,14.0,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420107.9,12.6,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420117.5,12.4,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420126.5,12.6,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420132.6,12.6,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420138.5,12.6,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420151.6,14.0,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420166.5,<12.3,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2420173.5,<12.4,,,Vis.,TOD,M,,,,,,,V,,,,SU TAU,,STD,,,,
2420189.5,<14.0,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420205.5,<12.9,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2420207.5,<14.0,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420226.5,<13.0,,,Vis.,TOD,M,,,,,,,V,,,,SU TAU,,STD,,,,
2420245.5,14.5,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2420254.5,<12.1,,,Vis.,TOD,M,,,,,,,V,,,,SU TAU,,STD,,,,
2420429.6,9.7,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2420447.6,9.4,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2420539.6,9.7,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2420569.6,9.5,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2420833.5,9.4,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2420869.5,9.0,,,Vis.,O,,,,,,,,V,,,,SU TAU,,STD,,,,
2420870.5,9.5,,,Vis.,O,,,,,,,,V,,,,SU TAU,,STD,,,,
2420872.5,9.7,,,Vis.,O,,,,,,,,V,,,,SU TAU,,STD,,,,
2420885.8,9.5,,,Vis.,V,,,,,,,,V,,,,SU TAU,,STD,,,,
2420886.4889,9.6,,,Vis.,BAN,,,,,,,,V,,,,SU TAU,,STD,,,,
2420887.5729,9.6,,,Vis.,B,,,,,,,,V,,,,SU TAU,,STD,,,,
2420887.6,9.7,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2420891.5,9.5,,,Vis.,O,,,,,,,,V,,,,SU TAU,,STD,,,,
2420897.5,9.5,,,Vis.,O,,,,,,,,V,,,,SU TAU,,STD,,,,
2420897.568,9.7,,,Vis.,E,,,,,,,,V,,,,SU TAU,,STD,,,,
2420897.8,9.5,,,Vis.,V,,,,,,,,V,,,,SU TAU,,STD,,,,
2420898.5,9.6,,,Vis.,BUR,,,,,,,,V,,,,SU TAU,,STD,,,,
2420898.5,9.5,,,Vis.,O,,,,,,,,V,,,,SU TAU,,STD,,,,
2420898.5347,9.5,,,Vis.,B,,,,,,,,V,,,,SU TAU,,STD,,,,
2420901.573,9.5,,,Vis.,E,,,,,,,,V,,,,SU TAU,,STD,,,,
2420901.6,9.7,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2420904.5174,9.6,,,Vis.,B,,,,,,,,V,,,,SU TAU,,STD,,,,
2420915.8,9.4,,,Vis.,V,,,,,,,,V,,,,SU TAU,,STD,,,,
2420916.5417,9.6,,,Vis.,B,,,,,,,,V,,,,SU TAU,,STD,,,,
2420917.691,9.6,,,Vis.,E,,,,,,,,V,,,,SU TAU,,STD,,,,
2420921.8,9.4,,,Vis.,V,,,,,,,,V,,,,SU TAU,,STD,,,,
2420924.6,9.7,,,Vis.,BUR,,,,,,,,V,,,,SU TAU,,STD,,,,
2420926.601,9.6,,,Vis.,E,,,,,,,,V,,,,SU TAU,,STD,,,,
2420927.667,9.6,,,Vis.,E,,,,,,,,V,,,,SU TAU,,STD,,,,
2420931.58,9.5,,,Vis.,E,,,,,,,,V,,,,SU TAU,,STD,,,,
2420931.8,9.4,,,Vis.,V,,,,,,,,V,,,,SU TAU,,STD,,,,
2420932.656,9.5,,,Vis.,E,,,,,,,,V,,,,SU TAU,,STD,,,,
2420941.67,9.5,,,Vis.,E,,,,,,,,V,,,,SU TAU,,STD,,,,
2420948.5729,9.2,,,Vis.,BAN,,,,,,,,V,,,,SU TAU,,STD,,,,
2420948.8,9.4,,,Vis.,V,,,,,,,,V,,,,SU TAU,,STD,,,,
2420949.6,9.4,,,Vis.,O,,,,,,,,V,,,,SU TAU,,STD,,,,
2420952.8,9.5,,,Vis.,V,,,,,,,,V,,,,SU TAU,,STD,,,,
2420954.5639,9.2,,,Vis.,BAN,,,,,,,,V,,,,SU TAU,,STD,,,,
2420954.6,9.2,,,Vis.,NGF,,,,,,,,V,,,,SU TAU,,STD,,,,
2420955.6,9.5,,,Vis.,E,,,,,,,,V,,,,SU TAU,,STD,,,,
2420956.5,9.4,,,Vis.,O,,,,,,,,V,,,,SU TAU,,STD,,,,
2420956.6,9.3,,,Vis.,BUR,,,,,,,,V,,,,SU TAU,,STD,,,,
2420959.5,9.5,,,Vis.,O,,,,,,,,V,,,,SU TAU,,STD,,,,
