JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2446204.3,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446205.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446206.5,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446208.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446209.3,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446210.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446212.3,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446213.3,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446214.5,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446215.0,15.6,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446225.0,16.5,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446245.3,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446251.2,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446252.3,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446253.3,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446254.2,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446255.2,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446256.3,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446257.4,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446258.3,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446261.2,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446262.2,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446263.2,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446264.2,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446265.3,<13.5,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446308.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446310.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446312.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446314.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446316.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446317.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446318.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446321.4,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446323.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446332.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446340.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446341.0,16.0,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446343.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446344.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446350.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446351.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446358.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446476.6,<13.4,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446480.6,<13.4,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446482.6,<13.4,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446483.6,<13.4,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446485.6,<13.0,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446493.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446503.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446510.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446512.2,15.5,,,Vis.,CR,C,,,,,,,V,,,,V618 SGR,,STD,,,,
2446524.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446525.1,16.0,,,Vis.,CR,C,,,,,,,V,,,,V618 SGR,,STD,,,,
2446525.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446527.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446528.5,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446529.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446550.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
