JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457873.349,13.7,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457875.3319,13.7,,,Vis.,PEX,,138,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457880.3514,13.7,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457903.0986,13.4,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457905.2639,13.6,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457908.2917,13.3,,,Vis.,PEX,,131,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457909.3049,13.6,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457921.1257,13.4,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457922.2917,13.5,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457932.1000,13.1,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457989.0785,13.2,,,Vis.,PEX,,131,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457994.0819,13.0,,,Vis.,PEX,,127,131,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458009.0549,13.2,,,Vis.,PEX,,131,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458179.3625,13.5,,,Vis.,PEX,B,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458189.3465,14.0,,,Vis.,PEX,,138,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458190.3278,14.1,,,Vis.,PEX,,138,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458205.3521,<15.1,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458223.3861,<15.3,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458233.2993,<15.3,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458234.3701,<15.4,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458236.3938,<15.1,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458237.3701,<15.1,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458248.3201,<15.1,,,Vis.,PEX,W,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458249.3340,<15.3,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458250.3688,<15.3,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458252.3257,<15.3,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458257.3188,<15.3,,,Vis.,PEX,,152,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458258.3514,<15.3,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458260.3271,<15.3,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458262.3056,<15.3,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458311.1319,<15.3,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458371.0549,13.7,,,Vis.,PEX,,131,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458559.3444,13.4,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458560.3424,13.4,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458581.3083,13.2,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458726.91181,12.6,,,Vis.,HSP,,120,127,11023AA,,,,Z,,,,ASAS J175226-3411.5,RASNZ-VSS,STD,,,,
2458942.3188,12.5,,,Vis.,PEX,,116,127,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458955.3049,12.7,,,Vis.,PEX,,127,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458970.3625,13.0,,,Vis.,PEX,,127,131,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458986.3278,12.7,,,Vis.,PEX,,127,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458988.3076,12.7,,,Vis.,PEX,,127,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2458991.3049,12.7,,,Vis.,PEX,,127,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2459042.0486,14.0,,,Vis.,PEX,,138,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2459054.0465,14.8,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2459055.0910,<15.1,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2459107.88542,<15.1,,,Vis.,HSP,L,151,,11023AA,,,,Z,,,,ASAS J175226-3411.5,RASNZ-VSS,STD,,,,
2459109.0514,<15.0,,,Vis.,PEX,,138,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2459128.0021,<15.1,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2459325.3535,<15.0,,,Vis.,PEX,,138,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2459329.3431,<15.1,,,Vis.,PEX,,151,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2459771.20520,14.459,0.083,,B,PEX,,ENSEMBLE,127,X28080AE,|KMAG=13.511|KMAGINS=-6.353|KREFMAG=13.366|OBSERVAT=PERTH OBSERVATORY|VMAGINS=-5.406,0,1.106,Z,,13.511,,ASAS-RCB-5,AAVSO,STD,0,,,
2459771.20652,12.751,0.012,,V,PEX,,ENSEMBLE,127,X28080AE,|KMAG=12.721|KMAGINS=-7.441|KREFMAG=12.737|OBSERVAT=PERTH OBSERVATORY|VMAGINS=-7.411,0,1.110,Z,,12.721,,ASAS-RCB-5,AAVSO,STD,0,,,
2459771.20747,11.262,0.005,,R,PEX,,ENSEMBLE,127,X28080AE,|KMAG=12.205|KMAGINS=-7.530|KREFMAG=12.362|OBSERVAT=PERTH OBSERVATORY|VMAGINS=-8.473,0,1.113,Z,,12.205,,ASAS-RCB-5,AAVSO,STD,0,,,
2459771.20844,9.918,0.007,,I,PEX,,ENSEMBLE,127,X28080AE,|KMAG=11.828|KMAGINS=-6.122|KREFMAG=12.010|OBSERVAT=PERTH OBSERVATORY|VMAGINS=-8.033,0,1.116,Z,,11.828,,ASAS-RCB-5,AAVSO,STD,0,,,
2459786.03012,14.256,0.008,,B,PEX,,ENSEMBLE,127,X28080AE,|CMAGINS=-8.321|CREFMAG=12.098|KMAG=13.334|KMAGINS=-7.085|KREFMAG=13.366|OBSERVAT=PERTH OBSERVATORY|VMAGINS=-6.163,0,1.037,Z,,13.334,,ASAS-RCB-5,AAVSO,STD,0,,,
2459786.03148,12.626,0.003,,V,PEX,,ENSEMBLE,127,X28080AE,|CMAGINS=-8.901|CREFMAG=11.813|KMAG=12.723|KMAGINS=-7.990|KREFMAG=12.737|OBSERVAT=PERTH OBSERVATORY|VMAGINS=-8.087,0,1.034,Z,,12.723,,ASAS-RCB-5,AAVSO,STD,0,,,
2459786.03237,11.123,0.002,,R,PEX,,ENSEMBLE,127,X28080AE,|CMAGINS=-8.710|CREFMAG=11.498|KMAG=12.174|KMAGINS=-8.033|KREFMAG=12.362|OBSERVAT=PERTH OBSERVATORY|VMAGINS=-9.084,0,1.033,Z,,12.174,,ASAS-RCB-5,AAVSO,STD,0,,,
2459786.03336,9.755,0.003,,I,PEX,,ENSEMBLE,127,X28080AE,|CMAGINS=-7.033|CREFMAG=11.201|KMAG=11.676|KMAGINS=-6.557|KREFMAG=12.010|OBSERVAT=PERTH OBSERVATORY|VMAGINS=-8.478,0,1.031,Z,,11.676,,ASAS-RCB-5,AAVSO,STD,0,,,
