2451525.0118,14.0,,,Vis.,WPX,,,,,A 3 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451526.9931,14.0,,,Vis.,WPX,,,,,A 3 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451527.9944,13.9,,,Vis.,WPX,,,,,A 1 VAR 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451548.0472,13.9,,,Vis.,WPX,,,,,A 1 VAR 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451553.9944,13.9,,,Vis.,WPX,,,,,A 1 VAR 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451577.0597,14.0,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451582.016,13.9,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451583.9924,14.0,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451599.9736,<15.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2451604.9938,<15.0,,,Vis.,WPX,,,,,<B,,,Z,,,,HV 12842,VSS,STD,,,,
2451606.9597,<15.0,,,Vis.,WPX,,,,,<B,,,Z,,,,HV 12842,VSS,STD,,,,
2451663.9528,<14.5,,,Vis.,WPX,,,,,<A,,,Z,,,,HV 12842,VSS,STD,,,,
2451664.95,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2451671.9667,<14.0,,,Vis.,WPX,,,,,<A,,,Z,,,,HV 12842,VSS,STD,,,,
2451672.9271,<14.5,,,Vis.,WPX,,,,,<A,,,Z,,,,HV 12842,VSS,STD,,,,
2451686.9049,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2451691.9132,<14.0,,,Vis.,WPX,,,,,-A,,,Z,,,,HV 12842,VSS,STD,,,,
2451699.8896,<14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2451843.0132,14.1,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2451846.9528,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2451871.0042,14.2,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451875.9722,14.2,,,Vis.,WPX,,,,,A 3 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451876.9681,14.2,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451895.9924,14.2,,,Vis.,WPX,,,,,A 4 VAR 1 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451897.9903,14.1,,,Vis.,WPX,,,,,A 3 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451898.9896,14.1,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451903.9992,14.0,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451919.9992,14.0,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451952.9707,13.9,,,Vis.,WPX,,,,,A 1 VAR 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451959.0035,14.0,,,Vis.,WPX,,,,,A 1 VAR 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451961.9569,14.0,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451980.9639,14.0,,,Vis.,WPX,,,,,A 1 VAR 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451983.9465,14.0,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451991.9292,14.1,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452012.9589,14.0,,,Vis.,WPX,,,,,A 1 VAR 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452023.9785,14.0,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452025.9707,14.0,,,Vis.,WPX,,,,,A 1 VAR4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452031.9424,14.0,,,Vis.,WPX,,,,,A 1 VAR 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452042.9229,14.0,,,Vis.,WPX,,,,,A 1 VAR 4,,,Z,,,,HV 12842,VSS,STD,,,,
2452048.9229,14.0,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452320.0181,14.0,,,Vis.,WPX,,,,,A 1 VAR 1 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452345.0361,14.0,,,Vis.,WPX,,,,,A 1 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452356.9556,14.0,,,Vis.,WPX,,,,,A 1 VAR 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452367.9938,14.0,,,Vis.,WPX,,,,,A 1 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452374.0139,14.0,,,Vis.,WPX,,,,,A 1 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452375.9992,14.0,,,Vis.,WPX,,,,,A 1 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452583.975,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2452643.0569,14.3,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452696.9764,13.9,,,Vis.,WPX,,,,,A 1 VAR 1 A1,,,Z,,,,HV 12842,VSS,STD,,,,
2452700.9535,13.9,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2452762.9319,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2452762.9618,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2452958.0299,14.1,,,Vis.,WPX,,,,,140 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453037.0764,13.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2453056.0229,14.2,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453064.9924,14.2,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453084.0514,14.3,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2453087.9896,14.3,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453088.9458,14.2,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453094.05,14.2,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453094.9861,14.2,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453095.9792,14.2,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453104.9542,14.1,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453112.9694,14.1,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453113.95,14.0,,,Vis.,WPX,,,,,A 1 V 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453119.9826,14.1,,,Vis.,WPX,,,,,A 1 V 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453313.025,14.3,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453322.0049,14.3,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453323.9604,14.1,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453324.966,14.1,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453381.9951,14.3,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453382.0139,14.1,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453405.1118,14.3,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453407.0431,14.1,,,Vis.,WPX,,,,,A 1 V 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453407.9819,14.1,,,Vis.,WPX,,,,,A 1 V 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453435.9861,14.1,,,Vis.,WPX,,,,,A 1 V 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453441.0181,14.2,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453442.9396,14.1,,,Vis.,WPX,,,,,A 1 V 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453443.9757,13.9,,,Vis.,WPX,,,,,VAR 1 A 5 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453461.9854,14.2,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453516.8799,13.6,,,Vis.,WPX,,,,,V = A,,,Z,,,,HV 12842,VSS,STD,,,,
2453644.0694,14.4,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2453671.0438,14.4,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2453686.2076,14.3,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453763.0917,14.0,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453783.9764,14.0,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453819.9694,14.0,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453820.9438,14.0,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2453857.9458,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2453859.943,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2453861.9347,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2453883.9063,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454027.0243,14.3,,,Vis.,WPX,,,,,A 2 V 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2454030.9931,14.3,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2454088.0132,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454095.0347,14.0,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2454145.977,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454170.068,13.9,,,Vis.,WPX,,,,,A 3 V 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2454172.9707,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454175.0146,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454182.9444,13.9,,,Vis.,WPX,,,,,V MAGS,,,Z,,,,HV 12842,VSS,STD,,,,
2454188.0069,13.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454208.9833,13.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454225.9278,13.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454239.934,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454387.0424,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454418.0139,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454527.975,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454533.9896,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454556.9514,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454559.9576,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454561.9375,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454851.0347,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454895.9826,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2454906.9847,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2455121.0694,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2455125.0083,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2455264.9729,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2455274.0055,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2455275.0153,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2455303.9992,<14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2458143.07500,13.8,,,Vis.,HSP,,137,144,7251VD,,,,Z,,,,HV 12842,RASNZ-VSS,STD,,,,
2458239.82778,13.6,,,Vis.,HSP,,132,137,7251VD,,,,Z,,,,HV 12842,RASNZ-VSS,STD,,,,
2458244.95833,13.8,,,Vis.,HSP,,137,144,7251VD,,,,Z,,,,HV 12842,RASNZ-VSS,STD,,,,
2458277.88472,13.5,,,Vis.,HSP,,132,137,7251VD,,,,Z,,,,HV 12842,RASNZ-VSS,STD,,,,
2458514.07708,13.9,,,Vis.,HSP,,137,144,7251VD,,,,Z,,,,HV 12842,RASNZ-VSS,STD,,,,
2458539.00278,13.9,,,Vis.,HSP,B,137,144,7251VD,,,,Z,,,,HV 12842,RASNZ-VSS,STD,,,,
2458897.97431,13.8,,,Vis.,HSP,,137,144,7251VD,,,,Z,,,,HV 12842,RASNZ-VSS,STD,,,,
2458988.81319,13.8,,,Vis.,HSP,,137,144,7251VD,,,,Z,,,,HV 12842,RASNZ-VSS,STD,,,,
2459219.9875,13.5,,,Vis.,HSP,,132,137,X24267BR,,,,Z,,,,HV 12842,RASNZ-VSS,STD,,,,
2460076.81042,<15.5,,,Vis.,HSP,U,155,,X24267BR,,,,Z,,,,LMC V4263,RASNZ-VSS,STD,,,,
