JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2415198.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415200.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415207.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415215.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415218.2,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415219.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415226.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415227.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415228.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415230.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415231.2,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415232.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415238.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415245.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415246.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415249.4,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415250.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415254.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415257.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415260.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415264.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415274.2,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415289.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415291.2,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415348.5,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415369.4,10.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415385.5,10.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415393.4,10.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415397.4,10.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415403.3,10.7,,,Vis.,RAE,KO,,,,=,,,V,,,,S APS,,STD,,,,
2415404.6,10.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415407.3,10.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415412.5,10.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415423.3,10.6,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415426.3,10.5,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415442.3,10.5,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415452.3,10.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415463.3,10.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415467.3,10.2,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415469.2,10.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
