Date,JD (TCB),avg Mag
Gaia20aoq,,
2022-04-24 18:02:54,2459694.25201,17.90
2022-04-24 19:49:28,2459694.32602,17.89
2022-04-25 00:03:08,2459694.50218,17.91
2022-04-25 01:49:42,2459694.57618,17.88
2022-05-13 12:12:11,2459713.00846,17.86
2022-05-13 13:58:45,2459713.08247,17.90
2022-05-13 18:12:24,2459713.25861,17.90
2022-06-21 01:30:28,2459751.56282,17.91
2022-07-27 22:59:26,2459788.45794,17.91
2022-07-28 00:45:59,2459788.53193,17.91
2022-08-14 12:48:14,2459806.0335,17.91
2022-11-19 08:00:10,2459902.83345,17.86
2022-12-08 14:01:23,2459922.08429,17.92
2022-12-08 15:47:58,2459922.15831,17.93
2023-01-10 07:30:54,2459954.81313,17.90
2023-02-20 13:08:13,2459996.04737,17.91
2023-02-20 14:54:48,2459996.12139,17.90
2023-02-20 19:08:29,2459996.29756,17.93
2023-02-20 20:55:03,2459996.37156,17.90
2023-03-04 13:18:32,2460008.05454,
2023-03-04 15:04:52,2460008.12838,untrusted
2023-03-04 19:18:33,2460008.30455,17.90
2023-03-04 21:05:07,2460008.37855,untrusted
2023-03-05 01:18:48,2460008.55472,17.90
2023-03-05 03:05:22,2460008.62873,17.88
2023-05-06 07:13:05,2460070.80075,17.89
2023-05-06 08:59:39,2460070.87476,17.90
2023-05-30 07:15:44,2460094.80259,17.95
2023-05-30 09:02:41,2460094.87686,
2023-07-02 18:52:00,2460128.28611,
2023-08-11 11:55:17,2460167.99672,
2023-08-24 18:00:26,2460181.2503,17.89
2023-08-24 19:47:12,2460181.32444,
2023-11-29 10:50:40,2460277.95185,17.91
2023-11-29 15:04:21,2460278.12802,17.92
2023-12-22 08:59:43,2460300.8748,17.90
2024-01-21 08:41:22,2460330.86206,17.91
2024-01-21 10:27:57,2460330.93608,17.92
